,ID,Plant_rich,pH,EC,Plant_cove,Clay_silt,Total_P,TON,SOC,elevation,slope,aspect,cheight,Latitude_c,Longitude_,th_crossed,year_all,crossed_yr,geometry_x,Location_x,Vegetation_x,Plant_cover,STE,RWC,ARIDITY,BS_Tst
44,993,27,6.17,69.9,97.88888889,22,92.1026,0.49,6.0459,871.880798339844,0.858325223466057,227.278538341753,0.01,-23.14033,29.61382,2,2016,2016,"POLYGON ((29.61382204805425 -23.14024102325679, 29.61382747157798 -23.14024116155785, 29.61385454790229 -23.14024613058439, 29.61387903724348 -23.140257856161, 29.61389899025243 -23.14027540493341, 29.61391281866983 -23.14029738002128, 29.61391942175153 -23.14032203220933, 29.61391827388843 -23.14034739918428, 29.6139094664462 -23.14037146173479, 29.61389370049384 -23.14039230448063, 29.61387223099968 -23.14040826833741, 29.61384676693633 -23.14041808258019, 29.61381933524623 -23.14042096599387, 29.61379211949609 -23.14041668905826, 29.61376728606361 -23.14040559221811, 29.61374681169268 -23.14038855878341, 29.61373232614363 -23.14036694461753, 29.61372498246426 -23.14034247020982, 29.61372536520778 -23.14031708372414, 29.61373344390353 -23.1402928059247, 29.61374857548383 -23.14027156932323, 29.61376955547315 -23.14025506435142, 29.61379471386502 -23.14024460480308, 29.61382204805425 -23.14024102325679))",South Africa,Forest,59.2,Sandy Loam,14.35811,0.7127,2.111111111
45,1029,30,7.9,232,28.88888889,8.888888889,205.7089,0.2389,3.0243,1451.49304199219,2.6725854871135,300.782782239191,0.01,38.20255,-109.7102,3,2016,2017,"POLYGON ((-109.7102017655232 38.20264008496851, -109.7101954191274 38.20263994666718, -109.7101637354737 38.20263497763145, -109.7101350790222 38.2026232520352, -109.7101117308318 38.20260570323885, -109.7100955494188 38.2025837281302, -109.7100878228191 38.20255907593102, -109.7100891660619 38.20253370895805, -109.7100994722159 38.20250964642204, -109.710117920904 38.20248880369867, -109.7101430436074 38.20247283986534, -109.7101728405608 38.20246302563964, -109.7102049399331 38.20246014223137, -109.7102367866233 38.20246441915901, -109.7102658456436 38.20247551598032, -109.7102898039015 38.20249254939117, -109.7103067543207 38.20251416353565, -109.7103153476436 38.20253863793106, -109.7103148998339 38.20256402441741, -109.7103054465281 38.20258830223026, -109.7102877402016 38.2026095388537, -109.7102631902743 38.20262604384919, -109.7102337509221 38.20263650341553, -109.7102017655232 38.20264008496851))",USA,Grassland,17.385,Sand,34.59879,0.8783,71.111111111
46,1030,22,8.08,173.9,22.11111111,4.444444444,116.7,0.1307,1.6978,1527.54418945313,1.29063496284378,141.506935478699,0.01,38.1843,-109.70668,3,2016,2017,"POLYGON ((-109.7066790756909 38.18438898435677, -109.7066727308855 38.18438884605543, -109.7066410551709 38.18438387701971, -109.7066124059001 38.18437215142345, -109.7065890635602 38.18435460262711, -109.7065728862019 38.18433262751846, -109.7065651615383 38.1843079753193, -109.7065665044445 38.18428260834632, -109.706576808016 38.18425854581031, -109.7065952520813 38.18423770308693, -109.7066203684895 38.18422173925359, -109.7066501579765 38.18421192502789, -109.7066822493055 38.18420904161961, -109.7067140880157 38.18421331854726, -109.7067431397544 38.18422441536858, -109.7067670920089 38.18424144877944, -109.7067840381807 38.18426306292392, -109.7067926293503 38.18428753731934, -109.7067921816528 38.18431292380568, -109.7067827307157 38.18433720161853, -109.706765028826 38.18435843824196, -109.7067404850504 38.18437494323744, -109.706711053075 38.18438540280378, -109.7066790756909 38.18438898435677))",USA,Shrubland,22.14,Sand,62.75971,0.871,77.888888889
47,1031,20,8.38,679,38.44444444,7.777777778,246.8557,0.3235,3.9564,1506.74295043945,1.57629577367638,234.555219451632,0.01,38.16517,-109.73295,3,2016,2017,"POLYGON ((-109.7329520990979 38.16525944083747, -109.7329457559576 38.16525930253614, -109.7329140885567 38.16525433350042, -109.7328854468052 38.16524260790418, -109.7328621105917 38.16522505910785, -109.7328459374793 38.16520308399921, -109.7328382148431 38.16517843180004, -109.7328395573968 38.16515306482707, -109.732849858264 38.16512900229105, -109.7328682974885 38.16510815956767, -109.7328934073046 38.16509219573431, -109.7329231889731 38.1650823815086, -109.7329552718794 38.16507949810033, -109.7329871022332 38.16508377502797, -109.7330161463471 38.16509487184931, -109.7330400923151 38.16511190526017, -109.7330570340392 38.16513351940466, -109.7330656229539 38.16515799380009, -109.7330651753739 38.16518338028644, -109.7330557269173 38.16520765809926, -109.7330380296736 38.16522889472269, -109.7330134923398 38.16524539971817, -109.7329840680891 38.16525585928449, -109.7329520990979 38.16525944083747))",USA,Grassland,19.45,Sand,24.70437,0.8707,61.555555556
49,812,7,5.18,624,35.77777778,26,295,4.0887,47.6593,521.946838378906,11.8356300700892,6.83358020364507,1,-32.94466,-71.08484,2,2017,2019,"POLYGON ((-71.08483970732642 -32.94456906879247, -71.08483376452932 -32.94456920709349, -71.08480409579118 -32.94457417611836, -71.0847772617233 -32.94458590169139, -71.08475539831342 -32.94460345045945, -71.08474024588865 -32.94462542554355, -71.08473301058552 -32.94465007772956, -71.08473426834045 -32.94467544470489, -71.08474391904322 -32.94469950725803, -71.08476119450351 -32.94472035000796, -71.08478471959715 -32.94473631386899, -71.08481262172522 -32.94474612811487, -71.08484267987333 -32.94474901152954, -71.08487250140602 -32.94474473459248, -71.08489971252258 -32.94473363774891, -71.08492214721377 -32.94471660430987, -71.08493801967745 -32.94469499014011, -71.08494606646867 -32.94467051573016, -71.08494564706899 -32.9446451292446, -71.08493679486969 -32.9446208514476, -71.08492021451168 -32.94459961485013, -71.08489722579431 -32.94458310988261, -71.08486965861839 -32.94457265033754, -71.08483970732642 -32.94456906879247))",Chile,Forest,31.205,Sandy Loam,95.54559,0.7777,64.222222222
50,813,14,5.74,404,29,36.77777778,482.1643,3.636,39.6705,568.615478515625,11.7188518862642,77.0276228512048,2,-32.94347,-71.09344,2,2017,2019,"POLYGON ((-71.09344131325852 -32.9433784888112, -71.09343537054146 -32.94337862711222, -71.09340570220282 -32.94338359613708, -71.09337886849627 -32.94339532171012, -71.09335700538078 -32.94341287047818, -71.09334185316006 -32.94343484556227, -71.09333461795435 -32.9434594977483, -71.09333587569235 -32.94348486472362, -71.09334552626517 -32.94350892727675, -71.09336280149283 -32.94352977002667, -71.09338632626971 -32.94354573388771, -71.09341422802206 -32.94355554813361, -71.09344428576541 -32.94355843154827, -71.09347410689654 -32.94355415461121, -71.09350131764668 -32.94354305776763, -71.09352375203578 -32.9435260243286, -71.09353962428571 -32.94350441015884, -71.0935476709686 -32.94347993574888, -71.09354725157458 -32.94345454926334, -71.09353839949446 -32.94343027146632, -71.09352181935972 -32.94340903486885, -71.09349883095192 -32.94339252990134, -71.09347126414718 -32.94338207035627, -71.09344131325852 -32.9433784888112))",Chile,Forest,29.1,Sandy Loam,94.65636,0.7699,71
51,814,18,5.21,108.1,51,14,305.045,1.2318,20.2644,423.084177652995,2.98667376217846,242.514986059598,2.66666666666667,-32.93238,-71.08622,2,2017,2019,"POLYGON ((-71.086222028653 -32.93228870449128, -71.08621608668108 -32.9322888427923, -71.08618642206253 -32.93229381181716, -71.08615959172062 -32.93230553739021, -71.08613773134654 -32.93232308615827, -71.08612258102573 -32.93234506124237, -71.08611534672725 -32.93236971342841, -71.08611660430756 -32.93239508040372, -71.08612625367032 -32.93241914295685, -71.08614352673185 -32.93243998570677, -71.08616704855896 -32.9324559495678, -71.08619494681272 -32.93246576381369, -71.08622500078718 -32.93246864722834, -71.08625481817903 -32.9324643702913, -71.08628202551725 -32.93245327344772, -71.08630445709329 -32.9324362400087, -71.08632032735302 -32.93241462583893, -71.08632837302697 -32.93239015142899, -71.08632795368554 -32.93236476494344, -71.08631910271539 -32.93234048714643, -71.08630252465962 -32.93231925054894, -71.0862795391343 -32.93230274558143, -71.08625197578615 -32.93229228603636, -71.086222028653 -32.93228870449128))",Chile,Forest,48.23,Sand,80.27162,0.7804,49
52,890,37,6.55,260,80.88888889,48.33333333,4.871,1.4413,15.8932,339.475921630859,0.27363286295723,250.833264363604,0.01,50.57119,70.0686,1,2017,2017,"POLYGON ((70.06860165904401 50.57128120971353, 70.06860951141145 50.57128107141212, 70.06864871345459 50.57127610237313, 70.06868416994696 50.57126437676992, 70.06871305854166 50.57124682796511, 70.06873307970578 50.57122485284912, 70.06874263976341 50.571200200646, 70.06874097774954 50.57117483367374, 70.06872822597796 50.57115077114285, 70.06870539950371 50.57112992842742, 70.06867431532024 50.57111396460238, 70.06863744772487 50.57110415038272, 70.0685977313659 50.57110126697637, 70.06855832764835 50.5711055439012, 70.06852237309157 50.57111664071584, 70.06849272966743 50.57113367411826, 70.06847175699075 50.57115528825516, 70.06846112449446 50.57117976264623, 70.06846167854036 50.57120514913282, 70.06847337504399 50.57122942695041, 70.06849528297819 50.57125066358162, 70.06852565847844 50.57126716858549, 70.0685620836522 50.57127762815817, 70.06860165904401 50.57128120971353))",Kazajistan,Grassland,34.86,Loam,1.14171,0.7793,19.111111111
53,891,39,7.9,548,88.88888889,62.33333333,6.674,1.9337,18.4641,340.793426513672,0.290084148754495,151.302522684396,0.01,50.55292,70.08489,1,2017,2017,"POLYGON ((70.08489075519225 50.55300781359651, 70.08489860451553 50.55300767529509, 70.08493779136103 50.5530027062561, 70.08497323410782 50.55299098065293, 70.08500211150316 50.55297343184812, 70.08502212490562 50.55295145673215, 70.08503168125712 50.55292680452903, 70.0850300198876 50.55290143755677, 70.08501727305959 50.55287737502587, 70.08499445543458 50.55285653231042, 70.08496338330161 50.55284056848537, 70.08492652999884 50.5528307542657, 70.08488682903679 50.55282787085935, 70.08484744059498 50.55283214778417, 70.08481149997682 50.55284324459884, 70.08478186804466 50.55286027800128, 70.08476090349855 50.55288189213818, 70.08475027512425 50.55290636652926, 70.08475082895542 50.55293175301584, 70.08476252092466 50.55295603083343, 70.08478442036575 50.55297726746463, 70.08481478409021 50.55299377246847, 70.08485119514285 50.55300423204116, 70.08489075519225 50.55300781359651))",Kazajistan,Grassland,31.4,Loam,1.968153,0.7868,11.111111111
54,892,25,7.59,256,51.55555556,49.66666667,4.988,1.8036,19.8599,382.253875732422,0.252449879801653,178.993571463617,0.01,48.40537,69.56427,2,2017,2017,"POLYGON ((69.56426841169717 48.40546015524644, 69.56427592414855 48.40546001694504, 69.56431342920001 48.40545504790672, 69.56434735084081 48.40544332230498, 69.56437498889936 48.40542577350193, 69.56439414338554 48.40540379838747, 69.56440328961 48.40537914618518, 69.56440169954706 48.40535377921277, 69.56438949978126 48.4053297166808, 69.56436766142633 48.40530887396373, 69.56433792282078 48.40529291013695, 69.56430265115434 48.40528309591603, 69.56426465404073 48.40528021250928, 69.56422695603503 48.4052844894347, 69.5641925578838 48.40529558625074, 69.56416419767027 48.40531261965491, 69.56414413286585 48.40533423379339, 69.564133960636 48.40535870818537, 69.56413449070358 48.4053840946719, 69.56414568089077 48.40540837248852, 69.56416664047158 48.4054296091181, 69.56419570106961 48.40544611412022, 69.56423054945883 48.40545657369159, 69.56426841169717 48.40546015524644))",Kazajistan,Shrubland,20.43,Loam,81.20411,0.861,48.444444444
55,893,31,7.65,289,57.77777778,54.22222222,5.08,1.4183,15.6641,382.419860839844,0.055870332646924,165.230635337799,0.01,48.41341,69.57324,2,2017,2017,"POLYGON ((69.5732401230167 48.41349991444579, 69.57324763665588 48.41349977614439, 69.57328514763734 48.41349480710608, 69.57331907464153 48.41348308150434, 69.57334671706998 48.41346553270128, 69.57336587458468 48.41344355758681, 69.57337502225525 48.41341890538452, 69.57337343194088 48.41339353841211, 69.57336123024614 48.41336947588016, 69.57333938843833 48.41334863316308, 69.57330964513078 48.41333266933631, 69.57327436788751 48.41332285511539, 69.57323636476613 48.41331997170864, 69.57319866079997 48.41332424863405, 69.57316425721004 48.41333534545009, 69.57313589251243 48.41335237885426, 69.57311582453553 48.41337399299273, 69.57310565069733 48.41339846738471, 69.5731061808487 48.41342385387124, 69.57311737280516 48.41344813168784, 69.57313833569991 48.41346936831745, 69.57316740089274 48.41348587331956, 69.57320225479191 48.41349633289094, 69.5732401230167 48.41349991444579))",Kazajistan,Shrubland,23.24,Loam,65.06024,0.8594,42.222222222
56,894,24,6.76,157.8,71.22222222,42.44444444,5.391,1.0159,10.5182,381.714256286621,0.383741899115102,126.462265113403,0.01,48.42521,69.58788,2,2017,2017,"POLYGON ((69.58787935177517 48.42529869583322, 69.58788686715846 48.42529855753181, 69.58792438684723 48.42529358849351, 69.58795832172679 48.42528186289174, 69.58798597057178 48.42526431408869, 69.58800513253343 48.42524233897421, 69.58801428232738 48.42521768677192, 69.58801269164383 48.42519231979949, 69.58800048711673 48.42516825726754, 69.58797864023886 48.42514741455048, 69.58794889002711 48.42513145072371, 69.58791360459507 48.4251216365028, 69.58787559265221 48.42511875309606, 69.58783787993401 48.42512303002147, 69.58780346835809 48.4251341268375, 69.58777509707629 48.42515116024167, 69.58775502444109 48.42517277438014, 69.58774484824124 48.4251972487721, 69.58774537851565 48.42522263525863, 69.58775657307004 48.42524691307524, 69.58777754083081 48.42526814970485, 69.58780661277046 48.42528465470698, 69.58784147476014 48.42529511427836, 69.58787935177517 48.42529869583322))",Kazajistan,Shrubland,24.21,Sandy Loam,41.18133,0.8601,28.777777778
58,896,9,8.51,529,65.33333333,78.11111111,321.4,1.6137,16.2369,344.416107177734,0.640332808039054,151.072406603426,0.01,47.65938,67.82863,3,2017,2017,"POLYGON ((67.82863021315917 47.65947038540916, 67.82863761763554 47.65947024710778, 67.82867458363431 47.65946527806968, 67.82870801772648 47.65945355246841, 67.82873525854977 47.65943600366594, 67.82875413773395 47.65941402855196, 67.82876315250343 47.65938937634994, 67.82876158529577 47.65936400937748, 67.82874956087564 47.65933994684518, 67.82872803639877 47.65931910412755, 67.82869872521873 47.6593031403002, 67.82866396050231 47.65929332607889, 67.82862650951046 47.659290442672, 67.82858935332756 47.6592947195976, 67.82855544957168 47.6593058164141, 67.82852749697254 47.65932284981885, 67.82850772055554 47.65934446395784, 67.82849769453017 47.65936893835012, 67.82849821698092 47.65939432483663, 67.82850924633566 47.65941860265291, 67.82852990467011 47.65943983928197, 67.82855854758684 47.65945634428353, 67.82859289510736 47.65946680385446, 67.82863021315917 47.65947038540916))",Kazajistan,Shrubland,22.4,Silt Loam,99.41964,0.878,34.666666667
59,897,20,8.33,537,77.77777778,75,328.0376,1.3513,13.1152,360.353637695312,0.54438378038921,181.801665194082,0.01,47.6537,67.80013,3,2017,2017,"POLYGON ((67.8001320983266 47.65378949066707, 67.80013950199741 47.65378935236567, 67.80017646397452 47.65378438332758, 67.80020989442932 47.65377265772631, 67.80023713228898 47.65375510892384, 67.80025600941924 47.65373313380987, 67.80026502320798 47.65370848160786, 67.80026345617084 47.6536831146354, 67.80025143305889 47.65365905210309, 67.80022991092375 47.65363820938546, 67.80020060293255 47.65362224555812, 67.80016584199828 47.65361243133678, 67.80012839508082 47.6536095479299, 67.80009124294024 47.6536138248555, 67.80005734287285 47.65362492167201, 67.80002939331474 47.65364195507676, 67.80000961904928 47.65366356921576, 67.79999959411469 47.65368804360804, 67.80000011650861 47.65371343009456, 67.80001114466343 47.65373770791084, 67.80003180075042 47.65375894453988, 67.80006044055099 47.65377544954143, 67.80009478433476 47.65378590911237, 67.8001320983266 47.65378949066707))",Kazajistan,Shrubland,29.48,Silt Loam,96.87924,0.8802,22.222222222
